1,1,01Ra@0,loop,propose,1,13,2,1,,
1,1,03Ra@0,loop,respond,29,13,2,2,REJECT_OFFER,no_offer
1,1,03Ra@0,loop,propose,1,13,2,1,,
1,,04MAT@1,cb,success,1,13,,,ACCEPTED,
1,2,01Ra@0,loop,respond,13,13,1,1,REJECT_OFFER,no_offer
1,2,01Ra@0,loop,propose,1,13,1,0,,
1,1,02SRS@0,loop,respond,4,16,1,1,REJECT_OFFER,no_offer
1,1,02SRS@0,loop,propose,1,13,1,0,,
1,3,01Ra@0,loop,respond,3,13,1,1,REJECT_OFFER,no_offer
1,3,01Ra@0,loop,propose,1,13,1,0,,
1,4,01Ra@0,loop,respond,17,14,1,1,REJECT_OFFER,no_offer
1,4,01Ra@0,loop,propose,1,13,1,0,,
1,2,02SRS@0,loop,respond,30,16,1,1,REJECT_OFFER,no_offer
1,2,02SRS@0,loop,propose,1,13,1,0,,
1,5,01Ra@0,loop,respond,12,14,1,1,REJECT_OFFER,no_offer
1,5,01Ra@0,loop,propose,1,13,1,0,,
1,,04MAT@1,cb,success,1,13,,,ACCEPTED,
1,3,02SRS@0,loop,respond,6,15,0,0,END_NEGOTIATION,need_met
1,4,02SRS@0,cb,failure,,,,,FAIL,
0,0,05SRS@1,loop,respond,19,14,5,5,REJECT_OFFER,no_offer
0,0,05SRS@1,loop,propose,3,16,5,2,,
0,0,06Gr@1,loop,respond,2,13,5,3,ACCEPT_OFFER,partial_ok
0,,06Gr@1,cb,success,2,13,,,ACCEPTED,
0,0,07SRS@1,loop,respond,30,15,3,3,REJECT_OFFER,no_offer
0,0,07SRS@1,loop,propose,2,16,3,1,,
0,1,04SRS@1,loop,respond,1,15,3,2,ACCEPT_OFFER,partial_ok
0,,04SRS@1,cb,success,1,15,,,ACCEPTED,
0,1,05SRS@1,loop,respond,30,14,2,2,REJECT_OFFER,no_offer
0,1,05SRS@1,loop,propose,1,16,2,1,,
0,1,07SRS@1,loop,respond,7,13,2,2,REJECT_OFFER,no_offer
0,1,07SRS@1,loop,propose,1,16,2,1,,
0,2,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,2,05SRS@1,loop,propose,1,16,2,1,,
0,2,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,2,07SRS@1,loop,propose,1,16,2,1,,
0,3,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,3,05SRS@1,loop,propose,1,16,2,1,,
0,3,07SRS@1,loop,respond,30,15,2,2,REJECT_OFFER,no_offer
0,3,07SRS@1,loop,propose,1,16,2,1,,
0,4,05SRS@1,loop,respond,30,13,2,2,REJECT_OFFER,no_offer
0,4,05SRS@1,loop,propose,2,16,2,0,,
0,4,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,4,07SRS@1,loop,propose,2,16,2,0,,
0,5,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,5,05SRS@1,loop,propose,2,16,2,0,,
0,5,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,5,07SRS@1,loop,propose,2,16,2,0,,
0,6,05SRS@1,loop,respond,30,15,2,2,REJECT_OFFER,no_offer
0,6,05SRS@1,loop,propose,2,16,2,0,,
0,6,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,6,07SRS@1,loop,propose,2,16,2,0,,
0,7,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,7,05SRS@1,loop,propose,2,16,2,0,,
0,7,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,7,07SRS@1,loop,propose,2,16,2,0,,
0,8,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,8,05SRS@1,loop,propose,2,16,2,0,,
0,8,07SRS@1,loop,respond,30,14,2,2,REJECT_OFFER,no_offer
0,8,07SRS@1,loop,propose,2,16,2,0,,
0,9,05SRS@1,loop,respond,30,15,2,2,REJECT_OFFER,no_offer
0,9,05SRS@1,loop,propose,2,16,2,0,,
0,9,07SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,9,07SRS@1,loop,propose,2,16,2,0,,
0,10,05SRS@1,loop,respond,4,13,2,2,REJECT_OFFER,no_offer
0,10,05SRS@1,loop,propose,2,16,2,0,,
0,10,07SRS@1,loop,respond,30,14,2,2,REJECT_OFFER,no_offer
0,10,07SRS@1,loop,propose,2,16,2,0,,
